::Date=2023_08_21::Hour=05_00_03 PM:::
::Type=Color::WebEdge=35.52::X=417.25::Y=451.10::Width=32.70::Height=32.70::Size=17.50::Image=Color10.bmp::Meters=3710.294::Lap=7567::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=248::Hour=06_22_08 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Color::WebEdge=35.52::X=311.06::Y=451.10::Width=32.70::Height=32.70::Size=15.68::Image=Color11.bmp::Meters=3710.294::Lap=7567::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=248::Hour=06_22_08 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Color::WebEdge=35.52::X=451.33::Y=456.61::Width=32.70::Height=32.70::Size=12.42::Image=Color12.bmp::Meters=3710.294::Lap=7567::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=248::Hour=06_22_08 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=264.18::Y=323.24::Width=32.70::Height=32.70::Size=6.33::Image=Spot50.bmp::Meters=3710.294::Lap=7567::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=242::Hour=06_22_08 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=167.84::Y=421.55::Width=32.70::Height=32.70::Size=3.38::Image=Spot51.bmp::Meters=3713.236::Lap=7573::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=242::Hour=06_22_09 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=167.84::Y=421.55::Width=32.70::Height=32.70::Size=3.14::Image=Spot52.bmp::Meters=3713.726::Lap=7574::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=242::Hour=06_22_09 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=127.26::Y=175.10::Width=32.70::Height=32.70::Size=15.76::Image=Spot53.bmp::Meters=3768.640::Lap=7686::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=235::Hour=06_22_23 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=127.26::Y=287.00::Width=32.70::Height=32.70::Size=7.10::Image=Spot54.bmp::Meters=3769.130::Lap=7687::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=235::Hour=06_22_23 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=127.07::Y=24.40::Width=32.70::Height=32.70::Size=5.32::Image=Spot55.bmp::Meters=3769.620::Lap=7688::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=235::Hour=06_22_23 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=769.68::Y=304.14::Width=32.70::Height=32.70::Size=3.18::Image=Spot56.bmp::Meters=4800.721::Lap=9791::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=255::Hour=06_26_37 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=1272.82::Y=373.09::Width=32.70::Height=32.70::Size=7.06::Image=Spot57.bmp::Meters=5307.692::Lap=10825::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=275::Hour=06_28_28 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Color::WebEdge=35.52::X=197.39::Y=152.05::Width=32.70::Height=32.70::Size=15.95::Image=Color13.bmp::Meters=7495.900::Lap=15288::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=274::Hour=06_36_26 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Color::WebEdge=35.52::X=94.76::Y=152.05::Width=32.70::Height=32.70::Size=15.60::Image=Color14.bmp::Meters=7495.900::Lap=15288::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=274::Hour=06_36_26 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Type=Spot::WebEdge=35.52::X=67.37::Y=163.08::Width=32.70::Height=32.70::Size=4.73::Image=Spot58.bmp::Meters=7495.900::Lap=15288::ProcheckCode=0::EasyTrackReel=2::Reliable=False::Speed=274::Hour=06_36_26 PM::DetectionSystem=Lynex::MasterImage=Job1.bmp:::
::Total Meter=7514::Meters=7514::Lap=15324::Speed=174::Hour=06_36_33 PM::ProcheckCode=0::EasyTrackReel=0::Reliable=false::DetectionSystem=Progrex:::
